LCBO_id,Price,Name,Description,Size,Alcohol,Madein_city,Madein_country,Brand,Sugar,Sweetness,Style1,Style2,Variety,Pic_src,Featured_wines,Recomm_foods
L628172,11.9,"Farmers Market Rosso Organic, Vd'Italia","This Italian blend offers solid value, along with complexity and harmony. Aromas of licorice, ripe dark berry fruits and green herbs lead to spices and red cherry on a long, round finish. A great selection for informal gatherings, and a great companion for pork, lamb and vegetable-based dishes.",750,14.0,Veneto,Italy,Cielo E Terra S.P.A.,7.0,D - Dry,Fruity,Medium-bodied,Red Blend,https://www.lcbo.com/content/dam/lcbo/products/628172.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,"['BBQ Lamb with Roasted Vegetables', 'Red-Wine-Braised Lamb', 'Tourtière Turnovers']"
L618025,9.7,Fat Bastard Bloody Red,"This food-friendly red is a blend of syrah, grenache and merlot and has alluring aromas and flavours of black plum, oak, red berry, herb, spices and floral notes. Medium-bodied and dry with soft, silky tannins, this is perfect for braised beef, grilled sausages and garlic mashed potatoes or vegetarian lasagna.",750,13.0,Languedoc,France,Gabriel Meffre S.A.,6.0,D - Dry,Fruity,Medium-bodied,Named Varietal Blends-Red,https://www.lcbo.com/content/dam/lcbo/products/618025.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
L28506,14.95,Fat Bastard Cabernet Sauvignon Pays D'OC,"Made from ripe grapes from the sunny south of France. It's dark ruby in colour. The nose shows aromas of ripe cherry, tobacco, cedar and black fruit with notes of chocolate and cassis. Medium to full-bodied palate, with ripe tannins and generous flavours of dark fruit, spice, vanilla and oak. Try with grilled red meats.",750,13.5,South of France,France,Gabriel Meffre S.A.,4.0,XD - Extra Dry,Smooth,Full-bodied,Cabernet Sauvignon,https://www.lcbo.com/content/dam/lcbo/products/028506.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,"['Shredded Brisket & Avocado Sandwiches', 'Slow-Cooked Beef Short Ribs', 'Roast Veal with Braised Vegetables']"
L610857,14.95,Fat Bastard Merlot Pays d'Oc,"Medium garnet colour; plums, fresh herbs and toasty oak notes on the nose; dry, medium-bodied with a soft plum palate, tight tannins in a medium finish with a touch of spice.",750,13.5,,France,Gabriel Meffre S.A.,5.0,XD - Extra Dry,Fruity,Medium-bodied,Merlot,https://www.lcbo.com/content/dam/lcbo/products/610857.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,"['Grilled Moroccan Lamb', 'Lamb from Puglia', 'Mushroom Sugo Pappardelle']"
L156190,5.15,Fat Bastard Syrah Pays d'Oc,"Deep ruby red colour; raspberry, cherry, and herbal aromas with spice notes; dry, full-bodied, sweet fruit core of flavour with notes of white pepper and spice, well balanced acidity and soft tannins.",250,13.0,,France,Gabriel Meffre S.A.,5.0,XD - Extra Dry,Smooth,Full-bodied,Shiraz/Syrah,https://www.lcbo.com/content/dam/lcbo/products/156190.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,"['Hickory-Grilled Tri-Tip with Smoky Blue-Cheese Butter', 'Pulled Beef Ragu Polenta', 'Blade Steak']"
L563122,14.95,Fat Bastard Syrah Pays D'OC,"Deep ruby red colour; raspberry, cherry, and herbal aromas with spice notes; dry, full-bodied, sweet fruit core of flavour with notes of white pepper and spice, well balanced acidity and soft tannins.",750,13.0,South of France,France,Gabriel Meffre S.A.,5.0,XD - Extra Dry,Smooth,Full-bodied,Shiraz/Syrah,https://www.lcbo.com/content/dam/lcbo/products/563122.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,"['Deep-In-The-Heart-Of-Texas Chili', 'Pan-Seared Strip Loins with Cashel Blue Sauce', 'Grilled Striploin']"
V628297,62.0,Fattori Col de la Bastia Amarone della Valpolicella 2013,"This balanced, medium- to full-bodied Amarone is round and creamy, with hints of dusty spice and dried herb accenting baked black cherry, red licorice and coffee liqueur notes. Tar-tinged finish. Drink now through 2023.  Score - 90. (Alison Napjus, winespectator.com, 2017)",750,15.5,Veneto,Italy,Fattori Giovanni,9.0,XD - Extra Dry,,,Corvina Blend,https://www.lcbo.com/content/dam/lcbo/products/generic.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V928028,54.95,Fattoria dei Barbi Brunello di Montalcino 2013,"The 2013 Brunello di Montalcino exhibits a nicely balanced presentation with dark fruit layers that are embellished by well-managed oak spice and savory smoke. This vintage is particularly elegant and tight, with streamlined intensity that builds slowly in the glass as the wine takes on more volume and general breathing space. The finish is long, silky and should well endure the test of time. Drink Date: 2020-2035. Score - 93. (Monica Larner, robertparker.com, Feb. 28, 2018)",750,14.0,Tuscany,Italy,Fattoria Dei Barbi S.R.L. Societa A,2.0,XD - Extra Dry,Smooth,Full-bodied,Sangiovese,https://www.lcbo.com/content/dam/lcbo/products/928028.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
L533777,20.45,Fattoria del Casato Chianti Superiore 2015,"This winery takes a ladies first approach to winemaking as they're at the forefront of crafting appealing wines. Anticipate notes of ripe cherry, plum, violets, oak and spices. Medium-bodied and dry with silky tannins, enjoy this with pasta in a red sauce or a lovely cheese board with various cold cuts.",750,13.0,,Italy,Fattoria Del Casato S.R.L.,,,,,Chianti,https://www.lcbo.com/content/dam/lcbo/products/533777.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V180059,37.95,Fattoria del Cerro Riserva Vino Nobile di Montepulciano 2013,"The 2013 Vino Nobile di Montepulciano Riserva is the wine that stood out to me most among these new releases from Fattoria del Cerro. This is a modern and contemporary expression with dark fruit and dried cherry followed by spice and moist chewing tobacco. It sports an inky black appearance with a robust and thickly layered texture. Drink Date: 2017-2024. Score - 91+. (Monica Larner, robertparker.com, Dec. 29, 2017)",750,13.0,Tuscany,Italy,Tenute Del Cerro Spa Societa' Agric,5.0,XD - Extra Dry,Fruity,Medium-bodied,Sangiovese Blend,https://www.lcbo.com/content/dam/lcbo/products/180059.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
L810366,20.3,Fattoria di San Quintino Quinto 2015,"Made with 100% Merlot grapes, this Tuscan treasure offers a bouquet of summer fruit flavours with notes of blueberry, blackcurrant, vanilla and coffee. It's a wonderful choice when you're serving cheese, prime rib or rack of lamb.",750,14.5,,Italy,Fattoria Di San Quintino Di Cecchi,,,,,Merlot,https://www.lcbo.com/content/dam/lcbo/products/810366.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V532754,141.0,Fattoria la Massa Carla 6 2013,"The 2013 Carla 6 is a pure expression of Sangiovese from a man who has waged a very public war against the Chianti Classico Consorzio and its regulations. This wine chooses to be an IGT Toscana instead. That rebellious spirit shaped the extraordinary personality of this wine. The bouquet reveals beautiful plum and dark cherry with succulent layers of spice and tobacco. Carla 6 shows great balance. There is both crispness and structural firmness at the back, and that solid tannic backbone should carry it through the next ten years of bottle aging. Drink date: 2017-2028.  Score - 95. (Monica Larner, robertparker.com, Dec. 30, 2016 )",750,14.0,Tuscany,Italy,Fattoria La Massa,4.0,XD - Extra Dry,Fruity,Medium-bodied,Sangiovese,https://www.lcbo.com/content/dam/lcbo/products/generic.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V644948,26.95,Fattoria Le Pupille Morellino di Scansano Riserva 2015,"Extremely perfumed and spicy with Chinese spices that highlight the ripe fruit, as well as hints of roses. Full-bodied, silky and succulent. Just the right amount of tension. Extremely long and flavorful yet always refined and bright. Drink now. Score - 94. (James Suckling, jamessuckling.com, Sept. 11, 2018)",750,15.0,Tuscany,Italy,Fattoria Le Pupille,5.0,XD - Extra Dry,Firm,Full-bodied,Sangiovese/Cabernet Sauvignon,https://www.lcbo.com/content/dam/lcbo/products/644948.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V74435,117.0,Fattoria Le Pupille Saffredi 2015,"I love the currant and rosemary character of this wine. Some sage, too. Complex aromas that draw you in. Full body, extremely tight and chewy with a long and intense finish. The tannins are fantastic - so polished. Focused and beautiful. Mineral undertone with ash and hot stone highlighting the dark fruits. It goes on for minutes. Needs three or four years to come together. But a serious red all the way. Score - 99. (James Suckling, jamessuckling.com, Aug. 28, 2017)",750,14.0,Tuscany,Italy,Fattoria Le Pupille,7.0,XD - Extra Dry,Firm,Full-bodied,Cabernet Sauvignon Blend,https://www.lcbo.com/content/dam/lcbo/products/074435.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
L410380,35.45,Fattoria Sardi Sebastiano DOC Colline Lucchesi 2014,"Ripe black fruit, medium oak, fresh black pepper - find all these and more in this full-bodied, dry red with medium tannins. Its freshness lingers on the finish, making it an excellent match for any meat dish at any time of the year.",750,13.5,,Italy,Fattoria Sardi Giustiniani Ssa,,,,,Merlot Blend,https://www.lcbo.com/content/dam/lcbo/products/410380.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V238261,59.95,Faust Cabernet Sauvignon 2016,"The 2016 Cabernet Sauvignon is blended of 82% Cabernet Sauvignon with smaller portions of Merlot, Cabernet Franc and Petit Verdot, aged for 19 months in 30% new French oak. The core of the fruit comes from the Coombsville estate blended with some mountain and valley floor fruit from elsewhere. Medium to deep garnet-purple colored, it offers a beautiful core of ripe blackcurrants, blackberries and lavender with nuances of cedar chest, pencil lead and camphor plus a waft of tilled soil. Medium to full-bodied, the palate has a nice, firm backbone of ripe, grainy tannins and well-played freshness delivering a long, vibrant finish. Drink Date: 2018-2032. Score - 92. (Lisa Perrotti-Brown, MW, robertparker.com, Dec. 13, 2018)",750,14.5,California,USA,"Huneeus Vintners, Llc",5.0,XD - Extra Dry,Firm,Full-bodied,Cabernet Sauvignon,https://www.lcbo.com/content/dam/lcbo/products/238261.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V377242,139.95,Faust Cabernet Sauvignon 2016,"The 2016 Cabernet Sauvignon is blended of 82% Cabernet Sauvignon with smaller portions of Merlot, Cabernet Franc and Petit Verdot, aged for 19 months in 30% new French oak. The core of the fruit comes from the Coombsville estate blended with some mountain and valley floor fruit from elsewhere. Medium to deep garnet-purple colored, it offers a beautiful core of ripe blackcurrants, blackberries and lavender with nuances of cedar chest, pencil lead and camphor plus a waft of tilled soil. Medium to full-bodied, the palate has a nice, firm backbone of ripe, grainy tannins and well-played freshness delivering a long, vibrant finish. Drink Date: 2018-2032. Score - 92. (Lisa Perrotti-Brown, MW, robertparker.com, Dec. 13, 2018)",1500,14.2,California,USA,"Huneeus Vintners, Llc",5.0,XD - Extra Dry,Firm,Full-bodied,Cabernet Sauvignon,https://www.lcbo.com/content/dam/lcbo/products/377242.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V214296,17.95,Faustino Crianza 2012,"Bodegas Faustino started in 1861 when Eleuterio Martínez Arzok purchased a manor house and vineyards in the village of Oyón, located in northern Spain. This wine was sourced from these over-150-year-old vines and has a wonderful oak integration to the earthy red fruit. A perfect partner for grilled portobello mushrooms or chicken enchiladas.  (Vintages panel, Aug. 2015)",750,13.5,Rioja,Spain,Bodegas Faustino Martinez,7.0,XD - Extra Dry,Fruity,Medium-bodied,Tempranillo,https://www.lcbo.com/content/dam/lcbo/products/214296.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V929489,72.0,Faustino I Gran Reserva 1994,"Here's a fully mature, funky, brettanomyces-laden Rioja Gran Reserva, complete with fully raisined, pruney fruit, freshly turned earth, leather and tobacco, and sweet pot pourri and more. The palate is juicy, succulent, savoury and saliva-inducing, with terrific complexity and range. If you've never experienced old wine before, this is a nice point of entry. Despite the relatively high price, for 23 year-old wine of this quality you could still call this value to be sure. Drink, but no rush, either. Tasted November 2017. Score - 93. (John Szabo, MS, winealign.com, Nov. 29, 2017)",750,13.0,Rioja,Spain,Bodegas Faustino Martinez,4.0,XD - Extra Dry,Fruity,Medium-bodied,Tempranillo Blend,https://www.lcbo.com/content/dam/lcbo/products/929489.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V472654,55.0,Faustino I Gran Reserva 2001,"Faustino (founded 1860) with its iconic frosted bottles and portrait labels is one of Rioja's most easily recognised brands. It's a family business based in Oyon in Rioja Alavesa, and the largest private holder of vineyards in Rioja, spread across the region. The style of the Rioja is as classic as the packaging look for the sweet, vanilla notes of American oak, plenty of bright cherry fruit, and a fine, delicate palate. For those interested in tasting great old Riojas, Faustino is one company that still releases older vintages going as far back as 1970. Among the other wineries it owns is Portia in Ribera del Duero. (Pedro Ballesteros, MW) Deliciously decadent, with extraordinary vitality on the palate and a long, unique finish. A jewel at this price. (Ben Henshaw) Complex nose, quite grippy but fresh and moreish. A touch dry, but amazing fruit. Classy, complex and long. (Annette Scarfe, MW) A more restrained, mineral style with elegant tannins. Youthful, feminine and complex with a long length. A classic Rioja that is still fresh after 12 years, with more to come.  Score - 97. (Panel, Decanter, 2013)",750,13.0,Rioja,Spain,Bodegas Faustino,3.0,XD - Extra Dry,Fruity,Medium-bodied,Tempranillo Blend,https://www.lcbo.com/content/dam/lcbo/products/generic.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V976662,35.95,Faustino I Gran Reserva 2006,"88% Tempranillo, 7% Graciano, 5% Mazuelo. Raspberry confit, rhubarb pie and pipe tobacco nose. Lovely concentration with present but resolved tannins and a beautiful finish. Lovely now, so don't put it in the cellar.  Score - 93. (Decanter World Wine Awards, 2018)",750,12.8,Rioja,Spain,Bodegas Faustino Martinez,6.0,XD - Extra Dry,Fruity,Medium-bodied,Tempranillo Blend,https://www.lcbo.com/content/dam/lcbo/products/976662.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V22798,25.95,Faustino V Reserva 2010,,750,13.5,Rioja,Spain,Bodegas Faustino,3.0,XD - Extra Dry,Fruity,Medium-bodied,Tempranillo Blend,https://www.lcbo.com/content/dam/lcbo/products/generic.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V64618,19.95,Featherstone Cabernet Franc,"This Cab Franc consistently over-delivers at this price point. It features excellent depth and complexity of rich dark fruit and vanilla notes accented by bright floral tones. Balanced and structured, it can be enjoyed tonight with your favourite grilled meats.",750,12.3,Ontario,Canada,Featherstone Estate Winery,4.0,XD - Extra Dry,Fruity,Medium-bodied,Cabernet Franc,https://www.lcbo.com/content/dam/lcbo/products/064618.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,"['Beef Bulgogi Soft Tacos', 'Grilled Hangar Steak', 'Beef Sirloin with Argentinean Criolla Sauce']"
V131540,19.95,Featherstone Red Tail Merlot 2017,"Juicy and perfectly ripe - two things I wasn't expecting to say about a Merlot from the 2017 vintage. Cherry, blackberry, and blueberry all what you will find in this bottle. The tannin is soft and this bottle of wine is ready to drink immediately. It's always a challenge with the Featherstone red wines to make room for them in my cellar because they are so approachable from the onset. If you do have the patience for this outstanding value bottle pick up a few to enjoy over the next few years.  Score - 4 Stars (out of 5). (André Proulx, andrewinereview.ca, Feb. 7, 2019)",750,12.5,Ontario,Canada,Featherstone Estate Winery,3.0,XD - Extra Dry,Fruity,Medium-bodied,Merlot,https://www.lcbo.com/content/dam/lcbo/products/131540.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V638726,16.95,Federici Roma Rosso 2017,"[Luca Maroni did not include a tasting note.] Score - 98. (Luca Maroni, lucamaroni.com, March 16, 2018)",750,14.1,Lazio,Italy,Riolite Vin S.R.L.,15.0,D - Dry,Smooth,Full-bodied,Cesanese,https://www.lcbo.com/content/dam/lcbo/products/638726.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
L729896,29.95,Feggites Dry Red Wine 2008,"A classic Bordeaux blend of Cabernet Sauvignon, Merlot and Cabernet Franc. Raspberry jam and toasted hazelnut aromas lead to lush, soft tannins wrapped around a velvety mouthfeel. A wonderful match for a charcoal grilled steak.",750,13.5,Macedonia,Greece,Oenogenesis Wi.A.C S.A.,,,,,Red Blend,https://www.lcbo.com/content/dam/lcbo/products/729896.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V309476,59.95,FEL Pinot Noir 2016,"FEL is the Pinot and Chardonnay project of Napa Valley producer and expat Canadian Cliff Lede. This wine was aged for 16 months in 60-gallon French oak barrels, of which 38% were new. It has a pretty, layered nose that is taken up perfectly by the palate. Spicy and juicy with red fruit, vanilla and mineral tones throughout. The vanilla returns to take a tasty final bow on the finish. Soft and long with a refined complexity, this is a real beauty. A nice choice for a holiday dinner with all the fixings, or perfect with salmon or duck. (Vintages panel, April 2018)",750,14.1,California,USA,Fel Wines,3.0,XD - Extra Dry,Fruity,Medium-bodied,Pinot Noir,https://www.lcbo.com/content/dam/lcbo/products/309476.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V309443,115.0,Fel Savoy Vineyard Pinot Noir 2015,"Sleek, vivid and sophisticated, this wine wows with fresh, concentrated tones. There's a sense of taut balance between acidity and ripeness, with a laser focus of raspberry, cherry and strawberry flavors that extend the finish for minutes. This great wine from a celebrated vineyard is an excellent choice for the cellar, best enjoyed after 2023. Cellar Selection. Score - 97. (Jim Gordon, Wine Enthusiast, June 2018)",750,14.1,California,USA,Fel Wines,2.0,D - Dry,,,Pinot Noir,https://www.lcbo.com/content/dam/lcbo/products/generic.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
L635920,14.85,Felix & Lucie Cabernet-Syrah,"France's Languedoc region possesses a warm, dry climate that's ideal for growing ripe, rich versions of cabernet sauvignon and syrah. This cab/syrah blend delivers aromas and flavours of cocoa, black fruits, rosemary and fresh earth. Given its medium body and ripe flavours, pair with beef brisket, or robust stews.",750,13.5,South of France,France,Felix  & Lucie Wines,4.0,XD - Extra Dry,Fruity,Medium-bodied,Cabernet Sauvignon/Syrah,https://www.lcbo.com/content/dam/lcbo/products/635920.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,"['The Creamiest Mashed Potatoes', 'Mexican Chicken with Grilled Tomato Avocado Salsa', 'Spiced Beef Pockets']"
L506864,15.1,Felsengartenkellerei Besigheim Junge Cuveéschmiede Noir 2016,"A deliciously composed number that blends Pinot Noir, Acolon and Cabernet Dorsa grapes, this soft and fruity yet full-bodied red stands its ground when served alongside venison, lamb and spicier fare.",750,11.0,Baden,Germany,Felsengartenkellerei Besigheim Eg,,,,,Red Blend,https://www.lcbo.com/content/dam/lcbo/products/506864.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
L506849,20.4,Felsengartenkellerei Besigheim Schloss Schnait Lemberger 2016,"Serving more rustic fare? Roasts, game and tangy cheese trays demand full-bodied reds that bring out an extended range of flavours. Blackcurrant and green pepper notes in this pick predominate over a sustained finish.",750,11.0,Baden,Germany,Felsengartenkellerei Besigheim Eg,,,,,Red Blend,https://www.lcbo.com/content/dam/lcbo/products/506849.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
L817825,23.5,Fento Tinto Rias Baixas 2017,"Medium-bodied and complex, this blend of grapes native to the Rías Baixas region on the Atlantic coast has aromas of red fruits, floral notes, earthy tones and a whisper of minerality. Clean and smooth, it goes well with pork or ripe cheeses.",750,12.0,Rias Baixas,Spain,Eulogio Pomareszarate E Hijos Sl,,,,,Red - Medium Bodied,https://www.lcbo.com/content/dam/lcbo/products/817825.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
L621648,31.4,Ferdinando Barbera d'Alba Laura 2016,"With intense aromas of cherry, blackberry and flowers, followed by hints of dark fruit, caramel and spice, and a crisp acidity, this red crowd-pleaser is wonderfully soft and well-balanced. Savour it with pasta dishes, braised meats or spicy stews.",750,13.5,,Italy,Az. Vit. Principiano Ferdinand,,,,,Barbera,https://www.lcbo.com/content/dam/lcbo/products/621648.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
L621663,63.15,Ferdinando Barbera La Romualda 2014,"Fernando Principiano is a third-generation family estate in Langhe, Piedmont. This beautifully crafted barbera has plush, dark fruit that combines with nuances of wildflowers and a suggestion of French oak. It evolves with remarkable softness and builds to an elegant finish. Enjoy with duck confit or salami with fennel.",750,13.0,,Italy,Az. Vit. Principiano Ferdinand,,,,,Barbera,https://www.lcbo.com/content/dam/lcbo/products/621663.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
L621721,163.2,Ferdinando Barolo Boscareto DOCG 2011,"An elegant and complex Barolo from the famed Piedmont region. This distinctive red features notes of dark fruit, licorice, clove and leather. Full-bodied and dry, it is impeccably balanced, with velvety tannins and a long finish. Serve beside a charcuterie board, grilled meat or decant for an hour and enjoy with friends.",750,14.5,,Italy,Az. Vit. Principiano Ferdinand,,,,,Nebbiolo,https://www.lcbo.com/content/dam/lcbo/products/generic.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V632638,14.25,Ferngrove Frankland River Cabernet/Merlot 2016,"This wine is sourced from vines planted in loamy topsoil over ironstone gravel and coffee rock. FYI, coffee rock is compact, cemented or hardened sand, most often ancient river sediment from the Pleistocene age. A big, complex, layered, ripe red, this offers black fruit, cassis and vanilla, with great structure and balance. Enjoy this lively, good-value blend alongside barbecued ribs or burgers. (Vintages panel, May 2018)",750,14.4,Western Australia,Australia,Ferngrove Vineyards Estate,4.0,XD - Extra Dry,Firm,Full-bodied,Cabernet Sauvignon/Merlot,https://www.lcbo.com/content/dam/lcbo/products/632638.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V561282,13.95,Ferraton La Tournée Rouge 2016,"The Grenache and Syrah for this wine were blended together and then aged on the lees to add complexity and depth. Dense dark fruit leads the way here, with leather and coffee providing a nice solid framework for the fruit. This is a quaffable wine that has barbecue food written all over it. (Vintages panel, Aug. 2017)",750,13.7,Rhône,France,Ferraton Pere & Fils,4.0,XD - Extra Dry,Fruity,Medium-bodied,Grenache/Syrah,https://www.lcbo.com/content/dam/lcbo/products/561282.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V526376,31.95,Ferraton Père & Fils Calendes Crozes-Hermitage 2016,"Coming from three different sectors in the appellation, the 2016 Crozes Hermitage Les Calendes is a step up and offers a fresher, more vibrant style with notes of black raspberries, crushed rocks, violets, and peppery herbs. Medium-bodied, vibrant, and pure on the palate, it has a forward, textured style that will keep for 7-8 years.  Score - 90. (Jeb Dunnuck, jebdunnuck.com, Dec. 20, 2018)",750,13.9,Rhône,France,Ferraton Pere & Fils,5.0,XD - Extra Dry,Fruity,Medium-bodied,Syrah Blend,https://www.lcbo.com/content/dam/lcbo/products/526376.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V74229,19.95,Ferraton Père & Fils Plan de Dieu Côtes du Rhône-Villages 2017,"An even split of Grenache and Syrah, the 2017 Côtes du Rhône Villages Plan de Dieu sports a vibrant purple/ruby color as well as complex notes of sweet black raspberry and blackberry fruits, spice, incense, and flowers. It's sexy, ripe, and incredibly powerful, which is the MO for the Plan de Dieu region of the Southern Rhône. Score - 91-93. (Jeb Dunnuck, jebdunnuck.com, Aug. 28, 2018)",750,14.5,Rhône,France,Ferraton Pere & Fils,5.0,XD - Extra Dry,Smooth,Full-bodied,Grenache Blend,https://www.lcbo.com/content/dam/lcbo/products/074229.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V579896,70.0,Ferrer Bobet Vinyes Velles 2015,"70% Carignan, 30% Grenache. Deep, dark though not saturated black-red. Dense, close-grained aromas of great subtlety and complexity: a sense of stone and savoury depths as well as sweet yet austere black fruits. Deep, dark, vivid and profound yet provocative flavours which, as the aromas suggested, tread the fine line between sweetness and austerity (thanks to the Carignan-dominated blend). There is great complexity and finesse here. Drink Date: 2018-2025. Platinum - Best in Show. Score - 97. (Decanter World Wine Awards, 2018)",750,14.0,Priorat,Spain,Ferrer Bobet Sl,2.0,XD - Extra Dry,Smooth,Full-bodied,Carignan/Grenache,https://www.lcbo.com/content/dam/lcbo/products/generic.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V573675,17.95,Ferzo Montepulciano d'Abruzzo 2015,"[The 2017 Luca Maroni did not include a review of this wine.] Score - 92. (Luca Maroni, lucamaroni.com, July 7, 2017)",750,13.5,Abruzzo,Italy,Consorzio Cooperative Riunite,9.0,XD - Extra Dry,Fruity,Medium-bodied,Montepulciano,https://www.lcbo.com/content/dam/lcbo/products/573675.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V660597,32.95,Fess Parker Pinot Noir 2016,"Elegant, showing suave dried berry and red fruit flavors that are flush with dried herb and forest floor accents. Rich and minerally on the finish. Drink now through 2022.  Score - 90. (Kim Marcus, winespectator.com, Nov.15, 2018)",750,14.6,California,USA,Fess Parker Winery,2.0,XD - Extra Dry,Fruity,Medium-bodied,Pinot Noir,https://www.lcbo.com/content/dam/lcbo/products/660597.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
L645663,12.95,Feteasca Neagra Eticheta Galbena Cotnari DOC,,750,11.0,,Romania,Sc Cotnari Sa,27.0,M - Medium,Fruity,Light-bodied,Feteasca Neagra,https://www.lcbo.com/content/dam/lcbo/products/645663.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
L336974,13.95,Fetzer Cabernet Sauvignon,Opaque purple/red colour; cassis and oak aromas with hints of mint & vanilla; full-bodied with intense fruit flavours and light tannins in finish,750,13.5,California,USA,Fetzer Vineyards,7.0,D - Dry,Smooth,Full-bodied,Cabernet Sauvignon,https://www.lcbo.com/content/dam/lcbo/products/336974.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,"['Individual Beef and Stout Pie', 'Poached Beef Fillets with Vegetables in the French Manner', 'French Bistro Grilled Fillet Roast with Shallot Sauce']"
L341131,9.95,Fetzer Merlot,"Deep ruby colour; red currant and dry ripe plum with a hint of cedar and chocolate in finish; light tannins, dry and medium-bodied",750,13.5,,USA,Fetzer Vineyards,8.0,D - Dry,Fruity,Medium-bodied,Merlot,https://www.lcbo.com/content/dam/lcbo/products/341131.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V181446,17.95,Feudi San Pio Ripasso Valpolicella Classico Superiore 2016,,750,14.5,Veneto,Italy,Feudi San Pio Inc.,11.0,XD - Extra Dry,Smooth,Full-bodied,Corvina Blend,https://www.lcbo.com/content/dam/lcbo/products/181446.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V10359,15.95,Feudo Arancio Cabernet Sauvignon,,750,13.5,,Italy,Nosio Spa,7.0,,Firm,Full-bodied,Cabernet Sauvignon,https://www.lcbo.com/content/dam/lcbo/products/generic.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V583500,45.0,Feudo Maccari Mahâris Syrah 2015,"Attractive aromas of iron, spice, meat and berry follow through to a full body, fine tannins and a juicy finish. A fresh and focused red that brings you back for more. Drink now. Score - 93. (James Suckling, jamessuckling.com, Oct. 20, 2017)",750,14.0,Sicily,Italy,Tenuta Sette Ponti,4.0,XD - Extra Dry,,,Shiraz/Syrah,https://www.lcbo.com/content/dam/lcbo/products/generic.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
V339101,17.95,Feudo Maccari Noto Nero d'Avola 2016,"A fruity and fresh nero d'avola with dark berry and dark chocolate aromas and flavors. Just the right amount of acidity underpins the fruit nicely. This is one to serve slightly chilled and enjoy with all cuisines. Drink now. Score - 91. (James Suckling, jamessuckling.com, Oct. 20, 2017)",750,14.5,Sicily,Italy,Tenuta Sette Ponti,9.0,XD - Extra Dry,Smooth,Full-bodied,Nero d'Avola,https://www.lcbo.com/content/dam/lcbo/products/339101.jpg/jcr:content/renditions/cq5dam.web.1280.1280.jpeg,,
